問題ID,年度,セクション,問題番号,ソース,コンテンツ
117D57,117,D,57,base_data,"解答:
正解:b(正答率 96.6%)"
117D58,117,D,58,base_data,"解答:
正解:a(正答率 95.4%)"
117D59,117,D,59,base_data,"解答:
正解:a(正答率 96.7%)"
117D6,117,D,6,base_data,"解答:
正解:d(正答率 52.1%)"
117D60,117,D,60,base_data,"解答:
正解:d(正答率 25.0%)"
117D61,117,D,61,base_data,"解答:
正解:e(正答率 98.4%)"
117D62,117,D,62,base_data,"解答:
正解:b,c(正答率 38.3%)"
117D63,117,D,63,base_data,"解答:
正解:d(正答率 95.2%)"
117D64,117,D,64,base_data,"解答:
正解:d(正答率 92.6%)"
117D65,117,D,65,base_data,"解答:
正解:c(正答率 89.0%)"
117D66,117,D,66,base_data,"解答:
正解:d(正答率 88.0%)"
117D67,117,D,67,base_data,"解答:
正解:d(正答率 49.3%)"
117D68,117,D,68,base_data,"解答:
正解:e(正答率 67.9%)"
117D69,117,D,69,base_data,"解答:
正解:d(正答率 66.9%)"
117D7,117,D,7,base_data,"解答:
正解:d,e(正答率 73.8%)"
117D70,117,D,70,base_data,"解答:
正解:d(正答率 62.3%)"
117D71,117,D,71,base_data,"解答:
正解:c(正答率 95.0%)"
117D72,117,D,72,base_data,"解答:
正解:c(正答率 97.3%)"
117D73,117,D,73,base_data,"解答:
正解:d(正答率 78.1%)"
117D74,117,D,74,base_data,"解答:
正解:b(正答率 93.9%)"
117D75,117,D,75,base_data,"解答:
正解:a(正答率 98.2%)"
117D8,117,D,8,base_data,"解答:
正解:b(正答率 88.1%)"
117D9,117,D,9,base_data,"解答:
正解:e(正答率 83.6%)"
117E1,117,E,1,base_data,"解答:
正解:e(正答率 97.3%)"
117E10,117,E,10,base_data,"解答:
正解:a(正答率 99.8%)"
117E11,117,E,11,base_data,"解答:
正解:c(正答率 67.5%)"
117E12,117,E,12,base_data,"解答:
正解:c(正答率 91.9%)"
117E13,117,E,13,base_data,"解答:
正解:c(正答率 91.7%)"
117E14,117,E,14,base_data,"解答:
正解:e(正答率 95.9%)"
117E15,117,E,15,base_data,"解答:
正解:e(正答率 93.4%)"
117E16,117,E,16,base_data,"解答:
正解:c(正答率 71.4%)"
117E17,117,E,17,base_data,"解答:
正解:e(正答率 87.2%)"
117E18,117,E,18,base_data,"解答:
正解:c(正答率 98.2%)"
117E19,117,E,19,base_data,"解答:
正解:b(正答率 47.8%)"
117E2,117,E,2,base_data,"解答:
正解:c(正答率 94.0%)"
117E20,117,E,20,base_data,"解答:
正解:e(正答率 87.8%)"
117E21,117,E,21,base_data,"解答:
正解:e(正答率 99.9%)"
117E22,117,E,22,base_data,"解答:
正解:b(正答率 90.5%)"
117E23,117,E,23,base_data,"解答:
正解:b(正答率 61.4%)"
117E24,117,E,24,base_data,"解答:
正解:d(正答率 93.3%)"
117E25,117,E,25,base_data,"解答:
正解:c(正答率 79.1%)"
117E26,117,E,26,base_data,"解答:
正解:a(正答率 95.8%)"
117E27,117,E,27,base_data,"解答:
正解:d(正答率 95.5%)"
117E28,117,E,28,base_data,"解答:
正解:d(正答率 99.5%)"
117E29,117,E,29,base_data,"解答:
正解:d(正答率 63.4%)"
117E3,117,E,3,base_data,"解答:
正解:e(正答率 62.4%)"
117E30,117,E,30,base_data,"解答:
正解:a(正答率 44.4%)"
117E31,117,E,31,base_data,"解答:
正解:b(正答率 89.1%)"
117E32,117,E,32,base_data,"解答:
正解:c(正答率 91.3%)"
117E33,117,E,33,base_data,"解答:
正解:e(正答率 99.9%)"
117E34,117,E,34,base_data,"解答:
正解:e(正答率 93.4%)"
117E35,117,E,35,base_data,"解答:
正解:a(正答率 97.5%)"
117E36,117,E,36,base_data,"解答:
正解:d(正答率 80.5%)"
117E37,117,E,37,base_data,"解答:
正解:c(正答率 79.1%)"
117E38,117,E,38,base_data,"解答:
正解:b(正答率 99.2%)"
117E39,117,E,39,base_data,"解答:
正解:b(正答率 90.1%)"
117E4,117,E,4,base_data,"解答:
正解:c(正答率 93.4%)"
117E40,117,E,40,base_data,"解答:
正解:c(正答率 99.4%)"
117E41,117,E,41,base_data,"-42 基準値
次の文を読み，41，42の問いに答えよ．
60歳の男性．嘔吐を主訴に来院した．
現病歴：1年前に胃癌で胃全摘術を受け，その後外来で約8ヵ月間抗癌化学療法を継続した．2ヵ月前に腫瘍マーカーの上昇と肝・肺転移を指摘され，再度抗癌化学療法を受けたが，治療効果が認められず中止となった．その際に本人と家族に数ヵ月の予後と告知され，自宅に近い当院での外来通院を希望し，転院となった．特に症状なく経過していたが，1ヵ月前から時々腹痛を自覚し，オピオイドの定期内服とレスキューが処方されていた．1週間前から悪心を認め，今朝になり嘔吐したため受診した．
既往歴：特記すべきことはない．
生活歴：妻と2人暮らし．2人の子供はいずれも県外に在住している．喫煙は20歳から59歳まで20本/日．飲酒は機会飲酒．
家族歴：父が胃癌のため70歳で死亡．
現症：意識は清明．身長175cm，体重56kg．体温36.4℃．脈拍92/分，整．血圧110/70mmHg．呼吸数26/分．SpO2 96％（room air）．眼球結膜に黄染を認めない．心音と呼吸音とに異常を認めない．腹部はやや膨隆しているが軟で，腹部全体に圧痛があり，金属音を聴取する．心窩部に肝を触知する．両下肢に軽度の浮腫を認める．神経診察で異常を認めない．
検査所見：血液所見：赤血球364万，Hb 10.3g/dL，Ht 32％，白血球7,400，血小板18万．血液生化学所見：総蛋白5.9g/dL，アルブミン2.4g/dL，総ビリルビン0.8mg/dL，AST 152U/L，ALT 66U/L，LD 387U/L（基準120〜245），ALP 189U/L（基準38〜113），γ-GT 62U/L（基準8〜50），CK 42U/L（基準30〜140），尿素窒素28mg/dL，クレアチニン0.9mg/dL，血糖80mg/dL，総コレステロール190mg/dL，Na 143mEq/L，K 3.5mEq/L，Cl 92mEq/L．Ca 10.1mg/dL．CRP 4.5mg/dL．胸部X線写真で両肺に多発小結節影を認める．
[E041]
この患者の嘔吐の原因として考慮すべきもので誤っているのはどれか．
ａ　肺転移
90.1%
ｂ　心理的要因
3.2%
ｃ　高カルシウム血症
4.2%
ｄ　オピオイドの副作用
1.4%
ｅ　癌性腹膜炎によ"
117E42,117,E,42,web_display_added,"117E42
患者は主治医に「先生、何も悪いことはしていないのにどうして私ががんにならなければならないのでしょう・・・」と訴えた。 このときの医師の応答として適切なのはどれか。 E041
a 話題を逸らす。
b そう考える原因を問い詰める。
c 日本人の胃癌の罹患率を伝える。
d 視線を合わせて、次の言葉を待つ。
e その考えの善し悪しの評価を伝える。
================================================================================"
117E43,117,E,43,base_data,"-44 基準値
次の文を読み，43，44の問いに答えよ．
68歳の男性．眼のかすみと足の違和感を主訴に来院した．
現病歴：20年前から健診で尿糖を指摘されていた．医療機関で生活指導を受けたが，転居を契機に通院を中断していた．10年前に退職してからは健診を受けていない．約2年前から両足のジンジンとした痺れを自覚していた．半年前から視力低下に気付いていたが加齢によるものと考えていた．3日前から右眼の霧視が出現した．
既往歴：18歳時に虫垂炎．輸血歴無し．
生活歴：60歳から独居．1日のほとんどを家で過ごしている．1日に1回か2回コンビニエンスストアの弁当や惣菜を食べている．喫煙は15本/日を48年間．飲酒はビール350mL/日または焼酎1合程度/日を週5，6回．
家族歴：父は脳梗塞のため72歳で死亡．母は老衰のため88歳で死亡．
現症：身長170cm，体重72kg，腹囲86cm．血圧128/72mmHg．胸部と腹部とに異常を認めない．両眼底に軟性白斑と新生血管，右眼に硝子体出血を認める．
検査所見：尿所見：蛋白（±），糖3＋，ケトン体（－），潜血（－），沈渣に異常を認めない．血液所見：赤血球444万，Hb 12.9g/dL，Ht 43％，白血球6,000（好中球54％，好酸球2％，好塩基球0％，単球8％，リンパ球36％），血小板19万．血液生化学所見：総蛋白6.9g/dL，アルブミン3.5g/dL，直接ビリルビン0.3mg/dL，AST 22U/L，ALT 19U/L，LD 186U/L（基準120〜245），γ-GT 17U/L（基準8〜50），アミラーゼ152U/L（基準37〜160），CK 132U/L（基準30〜140），尿素窒素20mg/dL，クレアチニン0.8mg/dL，eGFR 72.8mL/分/1.73m2，尿酸4.0mg/dL，血糖235mg/dL，HbA1c 8.9％（基準4.6〜6.2），総コレステロール247mg/dL，トリグリセリド64mg/dL，HDLコレステロール51mg/dL，Na 140mEq/L，K 4.4mEq/L，Cl 105mEq/L，Ca 9.1mg/dL，P 3.0mg/dL，TSH 3.0μU/mL（基準0.2〜4.0），FT4 1.2ng/dL（基準0.8〜2.2）．
[E043]
この患者の足の診察をする際，優先度の低"
117E44,117,E,44,web_display_added,"117E44
対応で正しいのはどれか。 E043
a 蛋白制限食
b 強度の高い運動療法
c 1日1,200kcalの食事療法
d スルホニル尿素薬による厳格な血糖コントロール
e 心身機能の評価をもとにした血糖コントロール目標の設定
================================================================================"
117E45,117,E,45,base_data,"-46 基準値
次の文を読み，45，46の問いに答えよ．
56歳の女性．乾性咳嗽と呼吸困難を主訴に救急車で搬入された．
現病歴：昨日38.3℃の発熱，本日，乾性咳嗽と呼吸困難が出現したため救急車を要請した．①2日前に同居している21歳の息子が新型コロナウイルス感染症（COVID-19）を発症した．②息子の陽性が判明した時点で，本人は無症状だったが自宅にあった③鼻腔ぬぐい液の新型コロナウイルス〈SARS-CoV-2〉抗原定性検査を自身で行い，陰性だったという．
既往歴：④48歳から高血圧症で降圧薬を内服している．新型コロナ（SARS-CoV-2）ワクチンは未接種．
生活歴：⑤無職．21歳の息子と2人暮らしで，最近1週間は朝食と夕食をともにしていた．喫煙歴と飲酒歴はない．
家族歴：息子が新型コロナウイルス感染症（COVID-19）．
現症：意識は清明．身長158cm，体重65kg．体温38.5℃．心拍数110/分，整．血圧148/94mmHg．呼吸数20/分．SpO2 100％（マスク5L/分　酸素投与下）．眼瞼結膜と眼球結膜とに異常を認めない．咽頭に軽度発赤を認める．心音と呼吸音とに異常を認めない．腹部と四肢とに異常を認めない．
検査所見：尿所見：蛋白（－），糖（－），潜血（－）．血液所見：赤血球400万，Hb 12.6g/dL，Ht 38％，白血球6,800，血小板11万，PT-INR 1.1（基準0.9〜1.1）．血液生化学所見：LD 236U/L（基準120〜245），尿素窒素26mg/dL，クレアチニン0.9mg/dL，血糖98mg/dL，Na 141mEq/L，K 4.5mEq/L，Cl 102mEq/L．CRP 3.0mg/dL．心電図で異常を認めない．
[E045]
下線部のうち，この患者の新型コロナウイルス感染症（COVID-19）の事前確率が高くなる情報はどれか．
ａ　①
99.5%
ｂ　②
0.3%
ｃ　③
0.1%
ｄ　④
0.0%
ｅ　⑤
0.0%
[E046]
搬入時に再度施行した鼻咽頭ぬぐい液を用いた新型コロナウイルス〈SARS-CoV-2〉抗原定性検査は陰性だった．
次に行うべき最も優先度の高い検査はどれか．
ａ　新型コロナウイルス〈SARS-CoV-2〉PCR検査
79.6%
ｂ　インフルエンザウイルス迅速抗原検査
14.3%
ｃ　アデ"
117E46,117,E,46,web_display_added,"117E46
搬入時に再度施行した鼻咽頭ぬぐい液を用いた新型コロナウイルス〈SARS-CoV-2〉抗原定性検査は陰性だった。 次に行うべき最も優先度の高い検査はどれか。 E045
a 新型コロナウイルス〈SARS-CoV-2〉PCR検査
b インフルエンザウイルス迅速抗原検査
c アデノウイルス迅速検査
d マイコプラズマ迅速検査
e RSウイルス迅速検査
================================================================================"
117E47,117,E,47,base_data,"-48 基準値
次の文を読み，47，48の問いに答えよ．
22歳の男性．交通外傷のため救急車で搬入された．
現病歴：高速道路で乗用車運転中にガードレールに衝突した．乗用車は前方部分が大破し，エアバッグが作動していた．救急隊の観察結果から，搬送先の医師により酸素投与，静脈路確保および大量輸液が指示され，病院へ搬送された．
生活歴：大学生．アレルギー歴はない．
現症：意識はJCSⅡ-10．身長172cm，体重62kg．体温35.1℃．心拍数112/分，整．血圧98/62mmHg．呼吸数28/分．SpO2 90％（リザーバー付マスク10L/分　酸素投与下）．前額部に挫創を認める．眼瞼結膜はやや貧血様である．口周囲に吐物が付着している．発声は可能で気道は開通している．頸静脈の怒張と頸部気管の右側偏位を認める．左胸部において，視診で胸郭膨隆，触診で握雪感，打診で鼓音および聴診で呼吸音の消失を認める．上肢に冷汗，手掌に湿潤を認める．
[E047]
最も優先すべき処置はどれか．
ａ　気管挿管
11.0%
ｂ　胸腔穿刺
88.6%
ｃ　昇圧薬投与
0.3%
ｄ　赤血球輸血
0.0%
ｅ　中心静脈カテーテル留置
0.1%
[E048]
呼吸状態と循環状態が安定したため全身CTを施行したところ，前頭蓋底骨折，外傷性クモ膜下出血，多発肋骨骨折および腸管の拡張を認めた．
胃内減圧を目的とした胃管挿入の手順で誤っているのはどれか．
ａ　仰臥位のまま挿入する．
53.1%
ｂ　鼻から挿入する．
38.8%
ｃ　抵抗に注意しながら挿入する．
0.5%
ｄ　吸引して胃内容物を確認する．
6.6%
ｅ　胸部X線写真で位置を確認する．
1.1%
リトライ
[掲載頁：QB2026 L-59]
E047
解答:
正解:b(正答率 88.6%)
結果:
E048
解答:
正解:b(正答率 38.8%)"
117E48,117,E,48,web_display_added,"117E48
呼吸状態と循環状態が安定したため全身CTを施行したところ、前頭蓋底骨折、外傷性クモ膜下出血、多発肋骨骨折および腸管の拡張を認めた。 胃内減圧を目的とした胃管挿入の手順で誤っているのはどれか。 E047
a 仰臥位のまま挿入する。
b 鼻から挿入する。
c 抵抗に注意しながら挿入する。
d 吸引して胃内容物を確認する。
e 胸部X線写真で位置を確認する。
================================================================================"
